Enrollment_ID,Student_ID,Enrollment_Date,Course_Category,Amount_Paid,Payment_Mode,Completion_Rate_%,Total_Learning_Minutes,Certification_Earned,Is_Returning_Student
12291,621998,2022-12-02,Marketing,18510,Debit Card,70.48,1348,0,1
12292,751127,2022-05-02,Data Analytics,24929,UPI,54.92,2268,0,0
12293,475903,2021-11-17,Finance,18443,Debit Card,79.94,1744,1,0
12294,379301,2022-10-25,Finance,20313,EMI,78.36,1426,1,1
12295,276637,2021-08-11,Finance,13051,Credit Card,94.55,917,1,1
12296,825356,2022-10-02,Programming,13246,UPI,57.1,1217,0,0
12297,690176,2023-01-30,Design,10933,UPI,89.04,703,1,1
12298,287167,2022-07-17,Data Analytics,21054,UPI,80.24,358,1,0
12299,951379,2021-07-10,Finance,7013,EMI,90.4,1468,1,0
12300,580338,2022-05-15,Marketing,15593,Net Banking,46.18,1707,0,1
12301,957312,2022-05-10,Programming,27638,Net Banking,89.63,222,1,0
12302,104507,2021-08-25,Design,15858,Net Banking,68.62,1013,0,0
12303,989566,2021-01-22,Finance,17974,Debit Card,86.47,639,1,0
12304,143988,2022-09-14,Data Analytics,21067,Debit Card,54.59,2261,0,1
12305,460565,2021-11-23,Marketing,11506,EMI,60.86,2295,0,0
12306,772225,2022-06-29,Programming,10098,UPI,64.88,2036,0,0
12307,464735,2021-05-07,Data Analytics,16116,Net Banking,73.01,2399,0,0
12308,491758,2021-12-31,Data Analytics,21354,Credit Card,70.62,1148,0,0
12309,127213,2023-05-18,Programming,28588,Net Banking,54.19,1754,0,0
12310,157450,2021-02-13,Data Analytics,16622,EMI,94.22,2126,1,1
12311,497693,2022-06-03,Marketing,6794,Net Banking,96.67,1972,1,1
12312,686510,2021-05-08,Marketing,9966,Credit Card,54.23,758,0,1
12313,618728,2022-08-26,Data Analytics,19699,Credit Card,63.46,839,0,1
12314,778756,2021-05-10,Finance,21391,Credit Card,88.28,2041,1,1
12315,112755,2022-06-13,Data Analytics,16399,EMI,86.96,1602,1,0
12316,756225,2021-11-17,Finance,17343,Net Banking,98.42,2169,1,0
12317,242245,2021-07-05,Data Analytics,10511,EMI,96.84,494,1,1
12318,289977,2022-09-14,Design,13015,Credit Card,92.5,211,1,0
12319,269169,2023-03-09,Marketing,18757,Net Banking,75.2,2174,1,0
12320,395515,2021-12-14,Data Analytics,8579,Debit Card,60.27,1705,0,1
12321,335132,2022-04-26,Marketing,18537,EMI,71.35,1952,0,0
12322,504470,2022-11-06,Programming,16135,Debit Card,86.27,1118,1,0
12323,235090,2022-08-10,Design,17890,Debit Card,46.26,1064,0,1
12324,891624,2022-12-12,Finance,9830,UPI,82.19,1564,1,1
12325,888447,2021-12-27,Programming,15169,Credit Card,93.76,2050,1,0
12326,994586,2021-10-14,Design,15958,Debit Card,52.63,413,0,1
12327,824276,2021-07-01,Programming,20180,EMI,88.67,600,1,0
12328,652631,2022-03-27,Marketing,13931,Credit Card,93.45,2244,1,0
12329,955738,2021-04-07,Design,17297,Credit Card,44.02,1010,0,1
12330,105829,2022-07-17,Programming,18825,EMI,97.48,1340,1,1
12331,658669,2021-11-10,Finance,21949,Net Banking,70.13,2230,0,1
12332,997883,2022-06-30,Design,9094,EMI,67.47,2230,0,1
12333,312153,2021-01-21,Design,14712,Net Banking,76.15,896,1,0
12334,380407,2022-11-27,Programming,28865,Credit Card,52.82,1688,0,1
12335,859036,2023-03-16,Data Analytics,23495,EMI,79.82,725,1,1
12336,546476,2022-07-30,Finance,21556,Debit Card,88.53,574,1,0
12337,584427,2022-05-12,Finance,21879,EMI,59.34,1446,0,1
12338,420562,2022-02-07,Programming,9095,Debit Card,55.33,215,0,0
12339,846258,2021-05-04,Marketing,18076,Debit Card,94.9,1983,1,0
12340,624436,2022-09-05,Marketing,9510,Credit Card,68.05,864,0,0
12341,913177,2021-04-29,Data Analytics,13807,Net Banking,77.73,569,1,0
12342,697202,2023-05-03,Data Analytics,8614,Net Banking,91.32,1396,1,0
12343,605111,2022-08-13,Programming,22129,Debit Card,83.02,889,1,0
12344,160653,2022-11-24,Marketing,13204,Net Banking,59.31,1434,0,1
12345,847895,2022-12-12,Finance,14377,EMI,41.23,2368,0,1
12346,292593,2022-04-22,Marketing,13023,Debit Card,68.13,1416,0,0
12347,440459,2023-05-22,Programming,20678,Debit Card,54.91,1255,0,1
12348,393219,2022-12-03,Marketing,13934,UPI,65.17,996,0,1
12349,109795,2023-04-20,Design,17418,EMI,67.5,990,0,1
12350,688843,2021-04-13,Programming,17004,Net Banking,91.94,1107,1,0
12351,335068,2021-11-29,Design,15337,Net Banking,86.01,2422,1,1
12352,562970,2023-05-28,Programming,18251,UPI,51.76,656,0,1
12353,727395,2023-02-26,Finance,18209,EMI,58.96,1106,0,0
12354,413673,2022-04-04,Programming,18964,Credit Card,75.02,907,1,1
12355,547454,2021-05-10,Programming,14634,Credit Card,73.93,205,0,1
12356,851938,2023-01-23,Programming,19186,EMI,72.74,1566,0,0
12357,267022,2021-05-14,Programming,24721,Net Banking,97.14,308,1,1
12358,111009,2021-06-06,Data Analytics,15048,Credit Card,81.56,982,1,0
12359,278168,2022-03-01,Design,10657,Credit Card,45.83,1240,0,0
12360,774904,2022-03-11,Programming,17713,Net Banking,96.43,528,1,0
12361,653669,2022-01-24,Programming,9922,EMI,67.79,2025,0,0
12362,489913,2021-11-14,Data Analytics,17396,UPI,74.83,1967,0,1
12363,426754,2022-11-01,Marketing,18497,EMI,89.17,669,1,1
12364,168122,2022-05-20,Data Analytics,14485,UPI,52.8,1953,0,0
12365,430328,2023-05-21,Data Analytics,15824,EMI,70.72,2021,0,0
12366,533297,2021-07-09,Data Analytics,19312,Credit Card,91.56,851,1,1
12367,314709,2022-09-04,Programming,18688,Debit Card,84.2,299,1,0
12368,711516,2022-02-15,Data Analytics,14699,Debit Card,61.03,1486,0,1
12369,959375,2021-02-21,Data Analytics,13355,Net Banking,75.35,1085,1,1
12370,705058,2022-07-15,Data Analytics,20183,EMI,40.48,1884,0,1
12371,152726,2022-03-22,Programming,10464,EMI,42.84,1224,0,1
12372,515427,2022-09-04,Finance,18384,Net Banking,46.81,789,0,1
12373,934212,2022-03-20,Finance,21583,Net Banking,81.67,1016,1,1
12374,288210,2022-01-17,Marketing,8034,UPI,77.2,865,1,1
12375,845742,2023-02-02,Programming,12590,UPI,94.97,1120,1,0
12376,404647,2022-01-09,Data Analytics,16680,Debit Card,82.51,918,1,0
12377,944325,2022-07-20,Data Analytics,15367,Credit Card,65.24,1124,0,1
12378,277265,2022-01-10,Data Analytics,9426,EMI,92.02,1787,1,1
12379,869362,2022-01-24,Finance,8599,Debit Card,42.56,1734,0,0
12380,620759,2022-10-11,Data Analytics,23147,Debit Card,40.61,704,0,0
12381,947790,2022-11-05,Data Analytics,20952,Credit Card,55.02,366,0,0
12382,180857,2023-05-16,Finance,16232,Debit Card,47.66,1975,0,1
12383,482601,2023-03-15,Data Analytics,24422,Debit Card,56.21,1445,0,1
12384,359405,2022-04-24,Marketing,16904,Credit Card,58.34,1974,0,0
12385,290128,2022-02-08,Design,7914,Debit Card,67.33,516,0,1
12386,742216,2022-08-16,Marketing,12438,EMI,76.64,593,1,1
12387,682994,2022-04-13,Programming,25570,Net Banking,61.15,663,0,1
12388,444950,2023-01-02,Marketing,14941,Credit Card,98.03,965,1,0
12389,679294,2022-08-20,Marketing,11057,Net Banking,72.5,450,0,1
12390,711526,2022-05-20,Finance,9831,EMI,92.57,2042,1,0
12391,348018,2021-03-24,Programming,19601,Debit Card,88.14,2418,1,1
12392,563134,2021-11-15,Marketing,10557,Debit Card,42.89,1829,0,0
12393,818515,2021-03-08,Design,5668,Debit Card,68.28,2260,0,0
12394,932230,2022-02-18,Marketing,11350,Net Banking,88.39,1986,1,0
12395,177271,2022-03-29,Data Analytics,13369,UPI,94.4,1777,1,0
12396,916609,2023-01-16,Finance,11873,Net Banking,77.97,2017,1,1
12397,589464,2021-07-17,Data Analytics,12748,UPI,95.92,1506,1,0
12398,490166,2021-09-16,Programming,9181,Net Banking,79.8,389,1,1
12399,615631,2022-11-20,Programming,15145,EMI,52.51,1787,0,0
12400,444359,2021-10-25,Finance,10241,Net Banking,73.51,1066,0,1
12401,143013,2021-10-07,Marketing,19581,Net Banking,85.36,1751,1,1
12402,706888,2021-10-27,Programming,28307,Credit Card,79.99,1707,1,0
12403,458243,2021-05-09,Design,15288,Debit Card,45.0,221,0,1
12404,415594,2022-05-13,Finance,8445,Debit Card,54.22,2378,0,0
12405,541144,2023-06-02,Data Analytics,24289,Debit Card,81.27,1600,1,1
12406,484784,2022-03-14,Design,6308,UPI,71.7,765,0,1
12407,978835,2022-11-23,Finance,21190,EMI,41.85,2159,0,0
12408,538598,2021-10-19,Design,13571,UPI,84.3,1521,1,1
12409,723578,2021-07-26,Finance,8855,Credit Card,44.77,1921,0,0
12410,316110,2021-10-21,Data Analytics,21071,Credit Card,51.09,2436,0,1
12411,231832,2023-04-30,Marketing,14747,Net Banking,94.27,1890,1,0
12412,124142,2022-11-18,Finance,11667,Credit Card,58.9,1243,0,1
12413,472333,2021-01-29,Programming,18414,Credit Card,42.06,1828,0,1
12414,993964,2021-06-28,Data Analytics,24492,EMI,41.05,2269,0,1
12415,231436,2021-02-10,Data Analytics,14034,Credit Card,96.13,1054,1,1
12416,943353,2022-04-15,Design,12852,Net Banking,62.35,1775,0,0
12417,381941,2021-07-11,Programming,22409,Debit Card,77.27,1250,1,0
12418,337403,2021-12-10,Design,16392,UPI,64.84,2134,0,0
12419,656823,2023-01-19,Data Analytics,13720,UPI,52.8,2082,0,1
12420,408444,2023-03-27,Finance,19254,UPI,92.66,339,1,1
12421,933608,2023-01-07,Programming,12927,Net Banking,96.98,309,1,0
12422,116105,2022-09-18,Data Analytics,10497,EMI,99.27,1807,1,0
12423,763299,2021-10-05,Programming,11976,Net Banking,42.48,1402,0,1
12424,703760,2021-12-21,Finance,7740,UPI,43.02,297,0,1
12425,797389,2022-06-13,Marketing,6470,Net Banking,91.48,1338,1,1
12426,771223,2021-03-27,Design,6665,Net Banking,50.57,2489,0,0
12427,178097,2021-11-13,Design,16907,Net Banking,73.7,480,0,1
12428,361674,2023-05-07,Data Analytics,20072,Debit Card,74.79,1077,0,0
12429,241519,2022-11-24,Data Analytics,21623,Net Banking,79.72,2392,1,0
12430,720448,2021-12-03,Finance,20515,EMI,42.25,685,0,0
12431,146940,2023-05-13,Data Analytics,8959,Debit Card,58.52,965,0,1
12432,833307,2021-05-25,Data Analytics,9559,Net Banking,70.85,820,0,0
12433,185001,2021-11-11,Data Analytics,23677,Credit Card,50.46,2128,0,0
12434,859112,2021-08-13,Programming,29157,UPI,96.64,757,1,1
12435,775002,2022-02-27,Programming,21553,Debit Card,89.73,1513,1,0
12436,852158,2021-02-23,Marketing,10991,Credit Card,48.37,1067,0,1
12437,851259,2023-06-13,Programming,24329,UPI,80.25,340,1,1
12438,298715,2023-03-27,Design,17572,EMI,64.61,453,0,0
12439,107928,2021-03-09,Marketing,7950,Credit Card,58.69,592,0,0
12440,672290,2022-09-11,Data Analytics,12694,EMI,57.46,335,0,0
12441,446997,2021-11-30,Design,12057,EMI,79.76,1145,1,0
12442,738902,2021-03-18,Marketing,19830,Credit Card,94.21,2344,1,0
12443,217517,2022-06-23,Marketing,10762,Credit Card,90.18,792,1,1
12444,256089,2023-05-06,Design,15120,Debit Card,60.94,2474,0,0
12445,179064,2021-06-04,Marketing,8067,EMI,82.46,701,1,0
12446,506529,2021-03-13,Design,17027,Credit Card,71.64,1631,0,1
12447,494775,2022-05-16,Marketing,16100,EMI,66.42,820,0,0
12448,150893,2022-03-23,Marketing,14148,Net Banking,57.8,1245,0,0
12449,377311,2022-11-23,Marketing,15563,Net Banking,44.87,2426,0,1
12450,662886,2022-07-13,Design,17337,Net Banking,51.55,1424,0,1
12451,238595,2023-01-24,Marketing,13356,EMI,73.98,827,0,1
12452,936209,2021-12-25,Programming,19306,EMI,83.72,2186,1,1
12453,521655,2021-10-04,Programming,15508,Credit Card,42.21,764,0,1
12454,478522,2023-06-02,Programming,20152,Credit Card,62.75,887,0,1
12455,181060,2021-11-09,Programming,27376,Debit Card,49.95,386,0,0
12456,899717,2021-04-15,Programming,24312,Debit Card,76.13,1998,1,0
12457,504189,2021-04-05,Data Analytics,11231,Debit Card,91.88,1691,1,0
12458,485114,2021-08-07,Marketing,18315,UPI,95.78,500,1,0
12459,646982,2022-11-13,Finance,9513,Net Banking,93.11,2329,1,0
12460,361401,2023-05-28,Data Analytics,24059,EMI,92.34,1317,1,0
12461,871136,2023-03-06,Design,6861,Net Banking,76.06,1442,1,0
12462,777751,2021-05-08,Data Analytics,21748,EMI,54.58,768,0,1
12463,891043,2021-07-19,Finance,9313,UPI,84.82,724,1,1
12464,633660,2021-11-28,Data Analytics,15136,EMI,83.47,711,1,1
12465,255384,2022-07-01,Marketing,9562,Debit Card,50.0,295,0,0
12466,245152,2023-05-16,Programming,18624,Net Banking,51.69,2117,0,0
12467,967050,2022-10-18,Marketing,16149,Net Banking,46.56,2195,0,0
12468,737233,2021-10-19,Data Analytics,18496,Net Banking,69.92,1305,0,1
12469,994829,2021-03-07,Finance,8359,UPI,59.29,324,0,0
12470,720501,2023-01-01,Design,6256,Net Banking,94.01,1792,1,1
12471,120874,2022-07-22,Marketing,13883,Credit Card,42.2,1222,0,0
12472,555753,2022-10-19,Finance,15264,Debit Card,59.44,1909,0,1
12473,829274,2022-02-08,Design,10120,Debit Card,92.56,213,1,1
12474,494813,2022-12-26,Programming,18374,EMI,99.94,255,1,1
12475,635888,2022-08-29,Marketing,11628,UPI,83.38,601,1,0
12476,965847,2022-09-10,Marketing,14674,EMI,94.04,2114,1,1
12477,872718,2022-08-19,Programming,11242,EMI,40.97,2204,0,1
12478,571769,2022-10-10,Programming,17594,Debit Card,86.3,296,1,1
12479,780175,2021-05-26,Data Analytics,14147,Credit Card,67.7,950,0,0
12480,839860,2023-01-31,Design,5764,UPI,81.43,1532,1,1
12481,718636,2022-06-14,Finance,14963,UPI,65.8,1138,0,0
12482,205736,2022-02-06,Programming,10835,UPI,74.16,1317,0,1
12483,911146,2021-05-05,Data Analytics,18781,Credit Card,55.6,1241,0,1
12484,512106,2022-05-29,Design,13995,UPI,74.45,586,0,0
12485,555040,2021-11-28,Design,11068,Net Banking,57.45,585,0,1
12486,235797,2022-04-25,Marketing,18393,Credit Card,56.82,571,0,1
12487,536421,2022-12-13,Data Analytics,20409,EMI,59.63,2386,0,1
12488,776044,2022-10-12,Data Analytics,21552,Net Banking,52.05,713,0,0
12489,585077,2022-12-16,Marketing,9124,EMI,53.37,1062,0,0
12490,735861,2022-02-02,Finance,10195,UPI,95.89,682,1,1
12491,375236,2023-03-05,Programming,22399,Credit Card,67.27,296,0,0
12492,458062,2023-03-26,Marketing,14501,Net Banking,76.85,1098,1,1
12493,125457,2021-01-30,Programming,15995,Credit Card,74.31,515,0,0
12494,958099,2021-02-25,Data Analytics,20844,Credit Card,55.92,2047,0,1
12495,452895,2022-09-23,Marketing,17152,Credit Card,40.01,1352,0,0
12496,162894,2021-05-12,Finance,20887,EMI,46.26,961,0,0
12497,685593,2021-08-19,Programming,15841,Credit Card,89.85,311,1,1
12498,767972,2022-01-30,Programming,11256,UPI,46.56,332,0,0
12499,858201,2021-06-01,Programming,25818,Net Banking,52.41,949,0,0
12500,309699,2022-05-17,Data Analytics,19315,Debit Card,94.77,1403,1,1
12501,938569,2022-05-21,Programming,17078,Credit Card,88.47,2230,1,0
12502,100559,2022-01-21,Design,11019,Net Banking,43.2,2062,0,0
12503,952681,2022-06-17,Programming,9849,EMI,78.61,940,1,0
12504,137361,2022-03-24,Data Analytics,14210,EMI,70.94,513,0,1
12505,967152,2022-08-03,Marketing,17226,Credit Card,61.89,1772,0,1
12506,901693,2021-05-06,Programming,23417,Credit Card,69.86,2411,0,0
12507,906804,2022-07-09,Programming,17144,UPI,49.06,1041,0,1
12508,417499,2022-11-25,Marketing,19001,Debit Card,97.29,1535,1,0
12509,853036,2022-05-04,Design,10816,Credit Card,50.29,771,0,0
12510,460704,2022-09-04,Data Analytics,13788,Credit Card,51.17,2462,0,1
12511,813280,2023-06-10,Marketing,8161,UPI,62.13,1782,0,0
12512,343950,2022-03-22,Data Analytics,16951,EMI,52.76,348,0,0
12513,525760,2022-04-15,Marketing,7646,Debit Card,58.77,1381,0,0
12514,100037,2021-12-15,Finance,19741,EMI,42.39,2305,0,1
12515,798392,2022-05-23,Design,13423,Credit Card,76.86,389,1,1
12516,571449,2022-04-02,Finance,16786,Debit Card,54.47,1811,0,0
12517,403564,2023-01-22,Marketing,6561,Credit Card,98.26,2111,1,0
12518,607450,2022-01-20,Marketing,12459,UPI,46.85,601,0,0
12519,721531,2022-12-13,Data Analytics,9806,UPI,44.64,1782,0,0
12520,753668,2022-03-24,Marketing,6875,EMI,50.45,605,0,1
12521,358430,2022-09-20,Data Analytics,14514,Net Banking,72.55,2302,0,1
12522,658888,2021-04-25,Data Analytics,17748,EMI,84.85,622,1,1
12523,803645,2022-03-28,Marketing,10353,Debit Card,73.54,2355,0,0
12524,817368,2022-10-16,Data Analytics,21010,UPI,91.62,2187,1,1
12525,975952,2021-04-29,Design,7476,EMI,75.61,2241,1,0
12526,891599,2021-04-03,Finance,18763,UPI,48.31,1681,0,0
12527,357351,2022-06-05,Marketing,13761,Net Banking,51.14,1700,0,1
12528,624720,2022-08-08,Data Analytics,21321,EMI,61.46,2098,0,0
12529,885838,2022-06-22,Data Analytics,24300,UPI,95.2,2263,1,0
12530,693975,2022-03-09,Data Analytics,8676,Credit Card,67.6,1577,0,0
12531,868576,2023-01-21,Data Analytics,16616,Net Banking,92.45,1690,1,1
12532,958379,2023-05-24,Design,6600,Credit Card,44.48,403,0,0
12533,982756,2021-05-25,Marketing,11881,Debit Card,81.2,2198,1,0
12534,937335,2021-03-09,Marketing,19823,Net Banking,68.03,618,0,1
12535,585375,2022-12-01,Design,6340,UPI,50.39,1639,0,1
12536,285221,2023-05-28,Design,13821,Credit Card,44.9,800,0,1
12537,843000,2021-05-11,Design,17421,Debit Card,58.92,1815,0,0
12538,287840,2023-01-03,Marketing,9008,Credit Card,89.24,432,1,0
12539,553400,2021-10-08,Programming,27449,Net Banking,78.44,2233,1,1
12540,952224,2023-02-28,Finance,20658,Credit Card,67.73,1218,0,0
12541,395583,2022-10-14,Design,17655,Credit Card,90.73,1972,1,0
12542,264329,2022-07-20,Design,12934,EMI,50.86,1279,0,0
12543,275746,2022-05-28,Marketing,6167,UPI,56.74,1050,0,0
12544,413392,2022-10-02,Marketing,18197,Credit Card,73.24,1062,0,0
12545,576818,2021-01-01,Finance,19204,EMI,75.38,847,1,1
12546,800731,2022-11-16,Data Analytics,16208,UPI,59.26,1315,0,0
12547,853642,2022-03-08,Marketing,13052,Net Banking,70.26,1394,0,0
12548,561212,2022-01-26,Finance,8545,Net Banking,47.2,568,0,0
12549,792657,2021-09-23,Marketing,7530,EMI,40.66,776,0,1
12550,554472,2022-02-03,Marketing,9813,EMI,94.31,676,1,0
12551,659031,2023-03-19,Marketing,7497,Net Banking,66.49,496,0,0
12552,299824,2021-09-13,Programming,9542,Debit Card,53.86,1184,0,0
12553,704091,2022-01-30,Programming,23641,UPI,59.79,1617,0,0
12554,961549,2021-06-23,Design,5378,UPI,71.06,1083,0,0
12555,301123,2021-02-14,Programming,13435,EMI,96.79,2261,1,1
12556,122076,2023-05-05,Finance,21486,UPI,83.26,2123,1,0
12557,341424,2021-05-21,Marketing,10302,Debit Card,96.89,217,1,1
12558,306384,2022-06-23,Programming,20685,UPI,46.72,2484,0,0
12559,350699,2023-01-15,Marketing,12282,EMI,50.7,1646,0,1
12560,973915,2022-12-22,Data Analytics,17037,Credit Card,61.78,2251,0,0
12561,758323,2021-02-19,Design,8852,Credit Card,54.66,2301,0,1
12562,481361,2021-03-02,Programming,9673,EMI,97.42,1500,1,1
12563,244938,2021-08-31,Marketing,9520,Credit Card,50.27,2076,0,1
12564,990936,2021-09-26,Data Analytics,22180,UPI,50.2,998,0,1
12565,263377,2021-05-20,Design,16231,EMI,69.26,2243,0,1
12566,313968,2021-06-06,Design,11346,EMI,81.81,1268,1,1
12567,992081,2022-08-20,Data Analytics,10057,EMI,62.76,1616,0,1
12568,488388,2022-08-19,Programming,26121,Credit Card,42.62,2384,0,1
12569,394957,2021-10-03,Programming,21150,Net Banking,85.95,405,1,0
12570,953161,2021-01-31,Marketing,18504,Credit Card,96.73,2269,1,0
12571,890944,2021-01-08,Finance,20603,EMI,88.63,2175,1,0
12572,350703,2023-03-03,Marketing,12147,UPI,90.41,715,1,0
12573,515882,2022-12-16,Marketing,17641,Net Banking,90.87,1138,1,0
12574,247702,2021-02-02,Marketing,19972,EMI,85.57,1893,1,0
12575,217907,2023-03-21,Data Analytics,10653,Credit Card,88.33,1683,1,0
12576,305591,2022-10-17,Design,14253,Debit Card,44.6,1367,0,0
12577,493852,2022-03-28,Design,17875,EMI,43.28,214,0,0
12578,688879,2022-03-25,Finance,16510,UPI,44.51,975,0,1
12579,623869,2023-05-12,Programming,16256,Debit Card,75.49,1494,1,1
12580,309633,2021-02-06,Marketing,15021,Debit Card,54.47,1333,0,1
12581,568032,2022-10-21,Data Analytics,19413,Credit Card,41.69,2152,0,1
12582,857847,2023-01-10,Data Analytics,14749,Credit Card,44.59,655,0,1
12583,897783,2021-02-03,Marketing,17576,Net Banking,44.11,1059,0,0
12584,744821,2022-03-31,Data Analytics,13106,EMI,77.65,2196,1,0
12585,727915,2022-03-20,Data Analytics,11075,Net Banking,48.57,1984,0,0
12586,548400,2021-08-25,Marketing,12733,Net Banking,90.74,532,1,1
12587,228381,2021-07-31,Finance,11805,Debit Card,99.56,413,1,0
12588,866552,2023-04-01,Data Analytics,22661,Credit Card,66.47,1905,0,0
12589,457851,2021-05-20,Design,15152,Debit Card,72.26,1494,0,0
12590,443822,2022-12-03,Design,6700,EMI,55.59,659,0,0
12591,697597,2022-08-31,Design,12686,Net Banking,79.33,823,1,0
12592,849362,2022-12-07,Marketing,17212,Net Banking,94.9,956,1,1
12593,897210,2021-12-27,Design,6024,EMI,50.85,2465,0,1
12594,767861,2021-10-31,Programming,26825,Net Banking,97.19,1442,1,0
12595,999145,2021-10-23,Data Analytics,24315,Credit Card,53.28,2478,0,0
12596,588121,2021-06-01,Finance,7645,Credit Card,55.96,2148,0,0
12597,136382,2021-08-11,Design,12619,Net Banking,94.69,677,1,0
12598,846714,2021-07-15,Marketing,7991,EMI,75.6,1692,1,0
12599,962219,2022-08-23,Finance,20421,Debit Card,41.9,2001,0,1
12600,123341,2021-10-26,Marketing,17388,Net Banking,88.18,1796,1,1
12601,769727,2022-06-13,Finance,12838,UPI,78.52,585,1,0
12602,326280,2022-05-03,Finance,10372,Credit Card,84.58,1647,1,1
12603,755354,2021-07-30,Data Analytics,12747,UPI,49.71,1006,0,0
12604,300940,2021-08-20,Finance,21438,UPI,92.38,249,1,1
12605,505218,2023-05-20,Programming,10646,UPI,86.97,1619,1,1
12606,883540,2022-11-26,Programming,28525,Net Banking,97.45,425,1,0
12607,710108,2022-11-05,Programming,29703,Net Banking,64.53,503,0,1
12608,159949,2022-01-02,Marketing,7754,UPI,71.1,511,0,0
12609,508916,2022-04-26,Data Analytics,8750,Net Banking,82.1,409,1,1
12610,834665,2022-08-05,Marketing,6842,UPI,46.26,872,0,0
12611,686831,2022-07-26,Design,8414,UPI,52.62,848,0,0
12612,583075,2021-06-28,Programming,20620,Debit Card,57.3,349,0,0
12613,914042,2022-04-29,Data Analytics,21699,Debit Card,96.71,1400,1,0
12614,886166,2022-08-12,Programming,22340,Debit Card,40.08,1087,0,1
12615,612472,2022-05-10,Data Analytics,12071,EMI,99.64,1431,1,1
12616,828734,2022-07-01,Marketing,17466,Credit Card,63.74,2475,0,0
12617,427370,2021-01-16,Marketing,16800,Net Banking,78.9,260,1,0
